Bernie_Sanders	0.3818	0.0	0.88	0.12	None	None
Bernie_Sanders	0.4019	0.0	0.876	0.124	None	None
Bernie_Sanders	0.8979	0.049	0.523	0.429	None	None
Bernie_Sanders	-0.8834	0.392	0.608	0.0	None	None
Bernie_Sanders	0.0	0.0	1.0	0.0	None	None
Bernie_Sanders	0.9589	0.0	0.484	0.516	None	None
Bernie_Sanders	0.5859	0.0	0.84	0.16	None	None
Bernie_Sanders	0.6597	0.102	0.615	0.283	None	None
Bernie_Sanders	-0.5994	0.17	0.83	0.0	None	None
Bernie_Sanders	0.6908	0.0	0.787	0.213	None	None
Bernie_Sanders	-0.296	0.355	0.645	0.0	None	None
Bernie_Sanders	0.7717	0.0	0.675	0.325	None	None
Bernie_Sanders	0.4767	0.096	0.683	0.221	None	None
Bernie_Sanders	-0.8074	0.328	0.672	0.0	None	None
Bernie_Sanders	-0.6808	0.228	0.772	0.0	None	None
Bernie_Sanders	0.3875	0.0	0.893	0.107	None	None
Bernie_Sanders	-0.6486	0.218	0.782	0.0	None	None
Bernie_Sanders	-0.5267	0.159	0.841	0.0	None	None
Bernie_Sanders	0.0	0.0	1.0	0.0	['hbcu']	['iPhilSomething', 'FAMU_1887']
Bernie_Sanders	-0.9641	0.608	0.349	0.043	None	None
Bernie_Sanders	-0.5994	0.178	0.822	0.0	None	None
Bernie_Sanders	0.5994	0.0	0.803	0.197	None	None
Bernie_Sanders	0.7184	0.0	0.727	0.273	None	None
Bernie_Sanders	0.3818	0.0	0.88	0.12	None	None
Bernie_Sanders	-0.8074	0.293	0.707	0.0	None	None
Bernie_Sanders	-0.5859	0.211	0.789	0.0	None	None
Bernie_Sanders	-0.4404	0.196	0.717	0.087	None	None
Bernie_Sanders	-0.2732	0.152	0.739	0.109	None	None
Bernie_Sanders	0.2878	0.0	0.907	0.093	None	None
Bernie_Sanders	0.2714	0.163	0.639	0.198	None	None
Bernie_Sanders	0.7901	0.0	0.654	0.346	None	None
Bernie_Sanders	0.6486	0.102	0.588	0.31	None	None
Bernie_Sanders	-0.9296	0.451	0.549	0.0	None	None
Bernie_Sanders	0.4939	0.086	0.703	0.211	None	None
Bernie_Sanders	0.1531	0.108	0.755	0.137	None	None
Bernie_Sanders	0.802	0.0	0.709	0.291	['aapi']	['Grace4NY', 'BernieSanders']
Bernie_Sanders	-0.5267	0.18	0.82	0.0	None	None
Bernie_Sanders	0.4019	0.0	0.881	0.119	None	None
Bernie_Sanders	0.34	0.0	0.893	0.107	None	None
Bernie_Sanders	0.4404	0.0	0.884	0.116	None	None
Bernie_Sanders	0.9507	0.0	0.439	0.561	None	None
Bernie_Sanders	0.8176	0.0	0.612	0.388	None	None
Bernie_Sanders	-0.296	0.104	0.896	0.0	None	None
Bernie_Sanders	0.6369	0.083	0.677	0.241	None	None
Bernie_Sanders	-0.8793	0.374	0.626	0.0	None	None
Bernie_Sanders	0.5859	0.0	0.827	0.173	None	None
Bernie_Sanders	0.7964	0.099	0.532	0.369	None	None
Bernie_Sanders	-0.0516	0.138	0.731	0.131	None	None
Bernie_Sanders	-0.9274	0.43	0.57	0.0	None	None
Bernie_Sanders	0.6597	0.0	0.779	0.221	None	None
Bernie_Sanders	0.8126	0.0	0.693	0.307	None	None
Bernie_Sanders	0.128	0.131	0.717	0.151	None	None
Bernie_Sanders	0.5103	0.109	0.607	0.283	None	None
Bernie_Sanders	0.6249	0.0	0.769	0.231	None	None
Bernie_Sanders	0.5267	0.0	0.855	0.145	None	None
Bernie_Sanders	0.0	0.0	1.0	0.0	None	None
Bernie_Sanders	0.3612	0.0	0.878	0.122	None	None
Bernie_Sanders	0.0	0.0	1.0	0.0	None	None
Bernie_Sanders	-0.5106	0.142	0.858	0.0	None	None
Bernie_Sanders	0.34	0.14	0.661	0.198	None	None
Bernie_Sanders	0.6369	0.0	0.729	0.271	['VeteransDay']	[]
Bernie_Sanders	-0.25	0.147	0.765	0.088	None	None
Bernie_Sanders	0.4019	0.0	0.886	0.114	None	None
Bernie_Sanders	0.4391	0.0	0.83	0.17	None	None
Bernie_Sanders	0.2732	0.0	0.896	0.104	None	None
Bernie_Sanders	0.9186	0.0	0.536	0.464	None	None
Bernie_Sanders	0.5574	0.0	0.827	0.173	None	None
Bernie_Sanders	-0.6486	0.302	0.612	0.086	None	None
Bernie_Sanders	0.7003	0.0	0.707	0.293	None	None
Bernie_Sanders	0.3612	0.0	0.878	0.122	None	None
Bernie_Sanders	0.4939	0.0	0.842	0.158	None	None
Bernie_Sanders	0.6486	0.0	0.751	0.249	None	None
Bernie_Sanders	0.5283	0.0	0.784	0.216	None	None
Bernie_Sanders	-0.5226	0.223	0.692	0.085	None	None
Bernie_Sanders	-0.6588	0.173	0.827	0.0	None	None
Bernie_Sanders	0.743	0.0	0.76	0.24	None	None
Bernie_Sanders	0.0516	0.129	0.69	0.181	None	None
Bernie_Sanders	-0.0772	0.071	0.929	0.0	None	None
Bernie_Sanders	0.0	0.0	1.0	0.0	None	None
Bernie_Sanders	-0.7964	0.363	0.519	0.118	None	None
Bernie_Sanders	0.0	0.0	1.0	0.0	None	None
Bernie_Sanders	-0.3612	0.455	0.545	0.0	None	None
Bernie_Sanders	0.296	0.0	0.916	0.084	None	None
Bernie_Sanders	0.6124	0.0	0.792	0.208	None	None
Bernie_Sanders	0.0	0.0	1.0	0.0	None	None
